id_fakta,id_waktu,id_pelanggan,id_produk,id_lokasi,id_channel,id_status,nomor_transaksi,jumlah_pembelian,total_harga,jumlah_data_mb,durasi_telpon_menit,jumlah_sms
42454,586,3,1,19,3,1,TRX005860042454,1,,16064.07,,
42455,59,303,36,8,3,1,TRX000590042455,2,300000,6274.77,447,10
42456,159,35,20,44,1,1,TRX001590042456,1,15000,,927,
42457,173,268,36,67,1,1,TRX001730042457,1,150000,9741.42,587,394
42458,619,523,30,49,1,4,TRX006190042458,1,35000,45879.13,48,105
42459,452,281,46,68,5,1,TRX004520042459,1,2500,,,
42460,1047,775,28,29,3,1,TRX010470042460,1,10000,,,374
42461,898,453,8,13,3,5,TRX008980042461,1,15000,8071.32,,
42462,226,142,12,98,6,2,TRX002260042462,1,300000,48407.89,,
42463,123,398,33,77,1,1,TRX001230042463,1,135000,1095.21,247,266
42464,282,433,40,41,3,1,TRX002820042464,1,10000,31046.53,678,338
42465,451,159,30,8,2,1,TRX004510042465,1,35000,3489.29,79,484
42466,189,909,17,32,6,2,TRX001890042466,1,60000,30154.77,,
42467,208,388,5,49,2,1,TRX002080042467,1,20000,93979.79,,
42468,215,244,26,56,5,5,TRX002150042468,1,1500,,,422
42469,898,761,31,38,2,2,TRX008980042469,1,,49701.75,,
42470,3,372,6,8,3,1,TRX000030042470,1,30000,73564.76,,
42471,597,146,23,66,4,2,TRX005970042471,1,90000,,2075,
42472,282,645,45,9,1,1,TRX002820042472,1,1000,94463.35,,
42473,215,386,16,85,1,5,TRX002150042473,1,30000,21314.51,,
42474,589,711,35,50,4,5,TRX005890042474,1,350000,18251.64,778,164
42475,749,3,4,95,2,3,TRX007490042475,1,9000,15283.49,,
42476,403,36,18,100,1,3,TRX004030042476,1,3000,,1500,
42477,831,827,4,40,3,1,TRX008310042477,1,9000,102280.84,,
42478,436,822,23,99,4,1,TRX004360042478,1,90000,,1872,
42479,370,60,7,4,4,4,TRX003700042479,1,50000,22291.19,,
42480,676,235,20,18,6,2,TRX006760042480,1,15000,,2864,
42481,50,779,9,42,1,1,TRX000500042481,1,50000,33264.38,,
42482,1054,822,33,65,1,1,TRX010540042482,1,135000,17821.93,655,79
42483,742,187,1,45,3,1,TRX007420042483,2,4000,42156.56,,
42484,689,990,34,9,3,4,TRX006890042484,"1,-",200000,4357.37,123,389
42485,79,241,25,60,3,3,TRX000790042485,2,2000,,,202
42486,641,531,32,89,6,4,TRX006410042486??,1,95000,45650.48,190,19
42487,303,794,23,17,1,1,TRX003030042487,1,90000,,2974,
42488,339,937,45,61,2,5,TRX003390042488,1??,1000,88613.8,,
42489,878,250,34,95,4,5,TRX008780042489,2,400000,,804,
42490,507,836,29,45,2,1,TRX005070042490,1,25000,,,354
42491,174,584,39,9,1,4,TRX001740042491,4,80000,,904,393
42492,400,64,16,37,2,1,TRX004000042492,1,30000,42454.45,,
42493,994,440,14,37,6,1,TRX009940042493,1,5000,35344.13,,
42494,630,283,32,33,2,1,TRX006300042494,2,190000,17498.31,659,445
42495,70,95,1,18,4,1,TRX000700042495,1,2000,30024.92,,
42496,647,565,6,79,2,1,TRX006470042496,1,4886.04,36410.99,,
42497,521,716,35,87,1,1,TRX005210042497,1,350000,11132.66,597,85
42498,158,15,36,91,2,1,TRX001580042498,"2,-",300000,42327.56,257,357
42499,1041,320,23,73,2,5,TRX010410042499,1,90000,,320,
42500,525,93,25,31,1,1,TRX005250042500,3,3000,,,300
42501,278,15,10,76,2,1,TRX002780042501,1,85000,41509.95,,
42502,578,705,39,3,4,1,TRX005780042502,1,20000,31224.6,916,357
42503,831,843,37,87,1,1,TRX008310042503,1,300000,4532.75,971,306
42504,689,514,13,85,2,4,TRX006890042504,1,500000,63259.33,,
42505,688,586,8,92,3,5,TRX006880042505,5,179238.01,67929.31,,
42506,826,109,17,83,4,3,TRX008260042506,1,60000,23279.09,,
42507,364,624,33,45,2,1,TRX003640042507,1,135000,10829.84,190,247
42508,975,952,38,27,2,1,TRX009750042508,1,50000,32229.84,952,168
42509,727,926,24,95,2,1,TRX007270042509,2,140000,,1904,
42510,291,578,27,44,2,1,TRX002910042510,3,15000,,,629
42511,1046,482,7,43,2,1,TRX010460042511,1,50000,,,
42512,385,69,11,39,4,4,TRX003850042512,1,150000,70540.87,,
42513,221,225,38,77,3,1,TRX002210042513,1,50000,16816.31,996,429
42514,574,529,31,8,2,1,TRX005740042514,1,65000,41839.83,554,419
42515,656,943,39,35,3,1,TRX006560042515,152,20000,7707.28,72,443
42516,490,840,39,7,1,1,TRX004900042516,2,40000,,576,160
42517,1073,698,50,93,3,4,TRX010730042517,1,200000,34622.16,594,105
42518,693,237,26,73,3,2,TRX006930042518,2,3000,,,766
42519,194,511,32,42,6,1,TRX001940042519,1,95000,,267,345
42520,1042,348,42,52,1,1,TRX010420042520,1,75000,25856.38,368,295
42521,519,274,44,94,1,4,TRX005190042521,1,175000,14992.68,288,135
42522,538,187,24,45,1,2,TRX005380042522,3,210000,,1487,
42523,461,975,10,21,5,4,TRX004610042523,5,425000,53183.32,,
42524,675,588,35,59,3,5,TRX006750042524,1,54753.83,47546.5,573,174
42525,550,818,15,76,4,1,TRX005500042525,1,25000,14450.63,,
42526,448,79,24,64,3,2,TRX004480042526,2,140000,,484,
42527,373,261,37,22,5,1,TRX003730042527,1,300000,46822.82,11,352
42528,333,964,42,65,4,1,TRX003330042528,1,75000,22035.14,998,86
42529,384,366,33,30,1,1,TRX003840042529,1,135000,,809,193
42530,131,228,21,71,2,1,TRX001310042530,1,25000,,2506,
42531,327,579,8,50,2,2,TRX003270042531,1,15000,85375.69,,
42532,206,31,16,97,2,2,TRX002060042532,3,90000,26524.53,,
42533,391,384,24,70,3,1,TRX003910042533,1,70000,,2329,
42534,853,620,41,28,3,1,TRX008530042534,1,15000,25032.51,517,281??
42535,669,60,8,86,1,1,TRX006690042535,1,15000,32960.87,,
42536,985,13,44,33,3,1,TRX009850042536,2,350000,8195.33,,499
42537,1003,754,25,65,6,3,TRX010030042537,2,2000,,,425
42538,585,581,42,91,2,1,TRX005850042538,1,13037.09,2538.0,,396
42539,228,425,41,44,4,1,TRX002280042539,1,15000,13944.72 (error),342,239
42540,386,862,35,31,1,1,TRX003860042540,1,350000,2743.12,,296
42541,463,597,40,39,5,1,TRX004630042541,1,10000,2226.0,427,192
42542,77,305,27,68,5,1,TRX000770042542,1,5000,,,236
42543,876,183,16,94,1,1,TRX008760042543,1,30000,86186.29,,
42544,387,699,17,92,4,1,TRX003870042544,3,180000,64742.64,,
42545,779,33,20,3,5,1,TRX007790042545,1,15000,,1677,
42546,845,754,38,91,4,1,TRX008450042546,1,50000,17374.72,197,159
42547,767,309,36,32,1,3,TRX007670042547,1,150000,44801.79,975,297
42548,117,356,20,99,3,1,TRX001170042548,5,75000,,2130,
42549,312,470,47,100,5,2,TRX003120042549,1,15000,60274.18,,
42550,815,210,12,20,2,1,TRX008150042550,1,300000,72503.94,,
42551,747,645,35,29,6,4,TRX007470042551??,1,350000,27441.16,455,217
42552,744,374,13,70,3,4,TRX007440042552,1,500000,70146.73,,
42553,706,339,46,45,2,1,TRX007060042553,3,7500,22601.43,,
42554,914,720,15,44,3,1,TRX009140042554,1,25000,10690.78,,
42555,870,725,15,37,4,1,TRX008700042555,1,25000,31527.39,,
42556,155,194,28,43,2,1,TRX001550042556,2,3393.64,,,490
42557,209,436,36,81,5,4,TRX002090042557,,150000,34950.0,48,70
42558,487,700,45,55,1,5,TRX004870042558,1,1000,49101.33,,
42559,622,55,10,31,3,4,TRX006220042559,1,85000,17822.67,,
42560,906,541,46,13,1,1,TRX009060042560,2,5000,75375.36,,
42561,738,723,21,56,2,1,TRX007380042561,1,25000,,1879,
42562,405,756,45,36,1,1,TRX004050042562,1,1000,82014.1,,
42563,189,441,38,22,2,5,TRX001890042563,2,100000,17518.27,193,333
42564,716,987,18,3,1,1,TRX007160042564,3,9000,,2698,
42565,826,202,20,22,1,1,TRX008260042565,1,15000,,575,
42566,1022,94,13,72,2,1,TRX010220042566,1,500000,60113.48,,
42567,204,581,40,45,2,1,TRX002040042567,1,10000,7313.73,696,
42568,505,692,43,48,2,4,TRX005050042568,1,120000,48943.65,565,146
42569,949,829,48,36,1,1,TRX009490042569,4,1000000,2938.55,802,153
42570,735,492,4,71,5,1,TRX007350042570,2,18000,17760.88,,
42571,171,776,41,52,2,1,TRX001710042571,1,15000,43399.45,68,461
42572,455,783,46,86,5,1,TRX004550042572,1,2500,63054.13,,
42573,53,177,3,68,6,1,TRX000530042573,1,7000,79808.45,,
42574,388,738,24,99,4,1,TRX003880042574,3,210000,,1261,
42575,802,470,16,2,1,1,TRX008020042575,2,170726.97,47466.79,,
42576,455,293,33,95,1,5,TRX004550042576,1,135000,43966.8,288,301
42577,256,699,3,46,3,5,TRX002560042577,1,7000,9600.5,,
42578,191,355,33,68,6,1,TRX001910042578,1,135000,17579.11,544,324
42579,189,730,20,53,1,1,TRX001890042579,2,9198.63,,1077,
42580,972,399,19,85,2,1,TRX009720042580,1,5000,,515,
42581,376,174,14,64,3,1,TRX003760042581,1,5000,100944.1,,
42582,476,755,31,21,1,2,TRX004760042582,1,65000,36644.16,102,485
42583,707,504,28,18,5,1,TRX007070042583,3,30000,,,844
42584,372,757,31,87,2,1,TRX003720042584,2,130000,37324.42,614,294
42585,1062,685,23,15,1,5,TRX010620042585,4,360000,,2333,
42586,965,829,16,30,3,4,TRX009650042586,2,60000,4054.33,,
42587,738,334,30,66,3,1,TRX007380042587,1,35000,20790.34,760,
42588,770,762,24,33,1,1,TRX007700042588,5,350000,,1940,
42589,491,331,48,73,2,1,TRX004910042589,2,500000,31044.17,350,350
42590,641,547,25,55,3,1,TRX006410042590,5,5000,,,289
42591,193,882,21,60,3,1,TRX001930042591,1,25000,,2966,
42592,980,61,26,45,1,1,TRX009800042592,1,1500,,,425
42593,1021,721,45,50,1,1,TRX010210042593,1,1000,23395.2,,
42594,373,997,19,90,1,4,TRX003730042594,1,5000,,811,
42595,708,654,50,47,2,1,TRX007080042595,1,200000,38576.52,243,353
42596,525,591,26,31,4,1,TRX005250042596,1,708.1,,,842
42597,119,737,45,69,6,4,TRX001190042597,1,1000,98885.45,,
42598,200,620,5,1,3,3,TRX002000042598,1,20000,82929.97,,
42599,1061,442,50,55,1,1,TRX010610042599,4,800000,34012.05,,68
42600,733,58,13,5,2,1,TRX007330042600,2,1000000,25838.5,,
42601,713,511,37,78,2,2,TRX007130042601,3,900000,34226.99,,287
42602,100,349,11,33,1,1,TRX001000042602,1,150000,17398.55,,
42603,566,575,39,98,1,1,TRX005660042603,1,20000,50420.11,657,315
42604,1089,798,35,51,2,1,TRX010890042604,1,,6027.7,408,163
42605,311,909,10,19,6,1,TRX003110042605,1,85000,96648.51,,
42606,1071,827,8,51,3,1,TRX010710042606,1,15000,27154.97??,,
42607,527,262,7,49,6,3,TRX005270042607,1,50000,51182.36,,
42608,477,32,4,96,3,1,TRX004770042608,2,18000,77601.28,,
42609,238,211,2,98,4,1,TRX002380042609,1,3500,73134.72,,
42610,910,108,40,16,1,1,TRX009100042610,4,40000,37720.76,226,255
42611,127,350,10,68,3,1,TRX001270042611,1,85000,55068.03,,
42612,498,282,29,93,6,1,TRX004980042612,1,25000,,,490
42613,73,28,1,20,1,4,TRX000730042613,1,2000,63874.42,,
42614,858,131,4,6,1,1,TRX008580042614,3,27000,24166.89,,
42615,218,2,13,13,3,4,TRX002180042615,2,1000000,5479.58,,
42616,831,335,18,12,5,1,TRX008310042616,1,,,838,
42617,803,161,5,92,1,5,TRX008030042617,1,20000,48383.77,,
42618,365,692,10,5,4,1,TRX003650042618,2,170000,35351.84,,
42619,45,377,21,81,1,1,TRX000450042619,1,25000,,780,
42620,1021,855,30,98,3,1,TRX010210042620,1,35000,41654.35,593,165
42621,926,788,17,35,2,2,TRX009260042621,1,60000,2633.71,,
42622,262,960,36,91,6,1,TRX002620042622,1,150000,4679.56,144,348
42623,129,364,49,34,4,1,TRX001290042623,2,240000,13745.23,940,188
42624,680,339,15,84,4,1,TRX006800042624,1,25000,656.29,,
42625,687,469,21,71,3,1,TRX006870042625,1,25000,,1258,
42626,1091,826,24,61,2,4,TRX010910042626,1,70000,,1091,
42627,92,304,9,66,2,1,TRX000920042627,1,50000,82162.72,,
42628,148,894,32,55,1,1,TRX001480042628,1,95000,16141.19,208,133
42629,772,402,12,35,4,1,TRX007720042629??,1,300000,36059.23,,
42630,130,80,15,36,5,1,TRX001300042630,1,25000,45637.89,,
42631,289,340,35,49,5,1,TRX002890042631,1,350000,32719.63,211,14
42632,230,104,21,87,5,1,TRX002300042632,1,25000,,433,
42633,1058,866,32,18,2,3,TRX010580042633,2,190000,1704.23,252,179
42634,951,706,2,49,6,1,TRX009510042634,5,17500,100823.1,,
42635,586,229,45,10,1,1,TRX005860042635,2,2000,94007.22,,
42636,696,580,18,52,6,1,TRX006960042636,1,3000,,2050,
42637,108,903,26,80,5,3,TRX001080042637,1??,1500,,,
42638,1032,200,47,62,2,1,TRX010320042638,1,15000,94624.94,,
42639,1069,417,4,27,2,3,TRX010690042639,"2,-",18000,80824.42,,
42640,257,353,26,81,5,5,TRX002570042640,1,1500,,,127
42641,569,767,25,59,3,1,TRX005690042641,1,2720.25,,,915
42642,380,748,38,57,1,1,TRX003800042642,5,250000,45317.87,51,369
42643,134,824,17,62,1,4,TRX001340042643,1,60000,95354.65,,
42644,438,583,42,44,1,1,TRX004380042644,4,300000,36470.71,889,196
42645,713,312,20,14,3,1,TRX007130042645,1,15000,,2172,
42646,575,154,18,95,2,1,TRX005750042646,2,6000,,1408,
42647,797,723,23,32,5,1,TRX007970042647,1,90000,,898,
42648,13,885,18,89,1,5,TRX000130042648,1,3000,,899,
42649,406,559,47,32,2,1,TRX004060042649,1,15000,28227.96,,
42650,979,892,38,27,5,1,TRX009790042650,1,50000,51019.2,721,194
42651,1051,359,47,19,1,5,TRX010510042651,1,15000,74911.22,,
42652,549,750,13,14,1,5,TRX005490042652,2??,1000000,12677.39,,
42653,17,256,42,69,4,3,TRX000170042653,4,300000,9690.75,371,468
42654,202,591,6,99,1,3,TRX002020042654,1,30000,32027.17,,
42655,367,60,19,8,2,1,TRX003670042655,1,5000,,756,
42656,886,850,41,21,4,1,TRX008860042656,1,15000,18617.84,552,
42657,805,47,17,2,2,1,TRX008050042657,1,60000,100660.49,,
42658,506,745,20,52,2,3,TRX005060042658,1,15000,,2473,
42659,280,350,29,74,6,1,TRX002800042659,1,25000,,,805
42660,142,965,11,54,1,1,TRX001420042660,2,300000,40262.64,,
42661,248,387,28,45,4,1,TRX002480042661,1,10000,,,556
42662,864,307,7,8,5,1,TRX008640042662,1,50000,43607.59,,
42663,581,75,35,96,2,2,TRX005810042663,92,350000,,954,212
42664,736,927,44,77,2,2,TRX007360042664,1,175000,2798.79,660,378
42665,259,120,26,20,2,1,TRX002590042665,1,1500,,,389
42666,95,176,12,71,5,1,TRX000950042666,1,300000,11270.6,,
42667,186,74,40,43,1,1,TRX001860042667,1,10000,37589.49,937,129
42668,1046,738,45,48,1,1,TRX010460042668,3,3000,13624.52,,
42669,24,782,12,56,4,1,TRX000240042669,2,600000,95798.24,,
42670,272,532,18,83,6,1,TRX002720042670,1,3000,,323,
42671,43,496,49,29,4,1,TRX000430042671,1,169523.94,5616.91,850,233
42672,453,819,10,61,5,4,TRX004530042672,1,166204.43,65096.53,,
42673,5,106,7,55,2,5,TRX000050042673,2,100000,94555.22,,
42674,1022,518,10,22,4,1,TRX010220042674,2,170000,97854.71,,
42675,779,856,42,13,1,2,TRX007790042675,1,75000,27745.37,797,
42676,511,131,46,25,1,4,TRX005110042676,1,2500,35520.17,,
42677,365,976,10,45,4,1,TRX003650042677,1,85000,98048.59,,
42678,898,813,42,27,1,4,TRX008980042678,1,75000,12521.54,334,54
42679,899,365,26,85,3,3,TRX008990042679,1,1500,,,237
42680,8,291,10,5,2,5,TRX000080042680,3,255000,30533.3,,
42681,125,418,40,11,3,1,TRX001250042681,1,10000,42009.43,947,329
42682,682,742,14,6,2,1,TRX006820042682,1,5000,75798.68,,
42683,647,211,21,80,4,5,TRX006470042683,1,25000,,256,
42684,217,31,46,44,5,1,TRX002170042684,1,2500,34903.41,,
42685,128,153,44,2,1,3,TRX001280042685,1,175000,8386.97,797,171
42686,809,274,45,66,6,2,TRX008090042686,1,1000,98819.39,,
42687,839,577,29,98,2,4,TRX008390042687,4,100000,,,257
42688,15,47,23,60,3,1,TRX000150042688,1,90000,,748,
42689,220,86,20,45,3,1,TRX002200042689,1,15000,,628,
42690,324,974,17,16,4,4,TRX003240042690,1,60000,79927.33,,
42691,811,820,47,79,1,1,TRX008110042691,1,15000,37266.08,,
42692,972,659,24,85,1,1,TRX009720042692,1,70000,,1244,
42693,1046,334,31,77,4,1,TRX010460042693,1 (error),65000,17622.42,42,316
42694,214,274,21,35,2,1,TRX002140042694,1,25000,,1369,
42695,422,951,32,23,1,3,TRX004220042695,4,380000,33064.52,997,428
42696,265,717,27,66,2,1,TRX002650042696,1,5000,,,281
42697,121,377,39,93,2,2,TRX001210042697,1,20000,21227.55,988,203
42698,69,676,45,16,5,1,TRX000690042698,2,2000,52254.24,,
42699,764,207,34,5,2,1,TRX007640042699,1,200000,21507.27,975,221
42700,843,736,13,26,2,4,TRX008430042700,2,1000000,6983.53,,
42701,729,752,40,72,6,2,TRX007290042701,1,10000,16994.66,436,177
42702,458,833,43,5,2,1,TRX005670002580,1,120000,25158.62,988,115
42703,189,357,4,47,3,5,TRX001890042703,1,9000,45849.77,,
42704,453,808,1,17,6,1,TRX004530042704,4,8000,84498.62,,
42705,655,368,11,20,1,1,TRX006550042705,2,300000,34623.92,,
42706,711,791,50,42,1,1,TRX007110042706,1,200000,42911.43,464,73
42707,851,705,29,87,1,1,TRX008510042707-ERR,1,25000,,,489
42708,297,314,24,73,2,1,TRX002970042708,1,70000,,1826,
42709,284,213,3,53,4,1,TRX002840042709,1,7000,66064.01,,
42710,248,130,12,63,1,2,TRX002480042710,1,300000,66008.23,,
42711,870,829,35,98,5,1,TRX008700042711,191,350000,27071.07 (error),510,440
42712,642,37,10,36,1,3,TRX006420042712,3,255000,54009.09,,
42713,358,907,22,88,1,3,TRX003580042713,1,50000,,235,
42714,60,867,9,50,1,1,TRX000600042714,1,50000,14469.67,,
42715,107,599,8,83,2,1,TRX001070042715,1,15000,90060.58,,
42716,506,634,48,79,5,1,TRX005060042716,1,250000,40431.64,278,31
42717,23,367,47,97,2,1,TRX000230042717,1,15000,96540.18,,
42718,866,960,15,84,2,1,TRX008660042718,2,50000,27565.67,,
42719,226,881,10,23,2,1,TRX002260042719,1,85000,81327.01,,
42720,441,606,39,68,3,5,TRX004410042720,77,20000,22941.86,517,373
42721,845,555,43,96,1,1,TRX008450042721,1,120000,26547.71,122,365
42722,800,453,8,23,6,1,TRX008000042722,1,15000,19735.69,,
42723,1073,512,33,78,3,5,TRX010730042723,2,270000,8901.24,162,268
42724,55,102,39,59,1,1,TRX000550042724,1,20000,29865.07,298,261
42725,96,615,15,39,4,1,TRX000960042725,1,25000,31089.97,,
42726,25,432,50,85,1,1,TRX000250042726,1,200000,10469.7,581,136
42727,597,963,36,61,3,1,TRX005970042727,4,600000,1190.51,237,89
42728,493,840,24,59,2,5,TRX004930042728,1,70000,,1998,
42729,76,151,22,65,5,1,TRX000760042729,1,50000,,2478,
42730,653,956,34,62,1,1,TRX006530042730,1,200000,6931.8,788,324
42731,257,603,38,25,6,1,TRX002570042731,1,50000,6831.97,306,327
42732,55,341,3,3,1,5,TRX000550042732,3,21000,35479.67,,
42733,412,764,33,44,4,1,TRX004120042733,2,270000,35233.41,531,498
42734,291,772,29,89,2,1,TRX002910042734,1,25000,,,
42735,712,864,38,78,4,3,TRX007120042735,1,50000,,,146
42736,437,983,10,29,6,1,TRX004370042736,4,340000,52419.46,,
42737,408,819,17,85,5,3,TRX004080042737,1,60000,83418.94,,
42738,912,454,39,75,5,1,TRX009120042738,1,20000,37376.04,401,223
42739,37,110,24,72,1,1,TRX000370042739,2,140000,,1959,
42740,428,374,37,56,1,4,TRX004280042740,3,900000,50860.45,835,410
42741,662,559,8,65,1,1,TRX006620042741,2,30000,51018.8,,
42742,390,271,41,57,1,4,TRX003900042742,1,15000,27680.51,304 (error),278
42743,719,993,8,14,1,1,TRX007190042743,3,45000,39593.96,,
42744,466,888,21,41,1,1,TRX004660042744,1,25000,,2235 (error),
42745,846,618,16,2,3,1,TRX008460042745,1,30000,13433.15,,
42746,747,217,42,47,2,1,TRX007470042746,1,75000,49450.2,874,213
42747,211,927,11,25,2,1,TRX002110042747,4,600000,96896.52,,
42748,466,27,2,51,6,1,TRX004660042748,4 (error),14000,101791.87,,
42749,1005,205,18,49,3,2,TRX010050042749,1,3000,,2684,
42750,25,695,12,43,3,5,TRX000250042750,1,300000,32201.59,,
42751,82,905,37,68,2,1,TRX000820042751,1,300000,4427.41,116,24
42752,97,488,38,7,3,4,TRX000970042752,1,50000,41718.75,855,399
42753,189,45,1,21,1,1,TRX001890042753,1,2000,22107.1,,
42754,167,105,30,100,2,1,TRX001670042754,2,70000,50621.44,497,132
42755,27,254,46,24,4,1,TRX000270042755,1,2500,3612.45,,
42756,860,603,40,18,1,4,TRX008600042756,1,10000,,542,366
42757,1092,457,1,41,1,3,TRX010920042757,1,2000,82831.5,,
42758,153,120,6,9,1,5,TRX001530042758,1,30000,32507.45,,
42759,739,753,29,73,5,1,TRX007390042759,1,25000,,,219
42760,1079,771,23,34,5,1,TRX010790042760,2,180000,,1540,
42761,702,475,4,54,1,5,TRX007020042761,1,9000,13244.54,,
42762,445,557,29,93,6,1,TRX004450042762,5,125000,,,356
42763,408,562,50,81,5,1,TRX004080042763,1,200000,42120.1,879,359
42764,286,946,43,13,4,2,TRX002860042764,2,240000,19943.84,99,248
42765,1040,168,17,50,6,1,TRX010400042765,1,60000,57354.92,,
42766,746,756,32,21,2,5,TRX007460042766,1,95000,3994.96,499,319
42767,305,26,2,12,5,5,TRX003050042767,1,3500,30999.41,,
42768,309,911,9,66,6,1,TRX003090042768,1,50000,98729.6,,
42769,114,934,48,37,1,1,TRX001140042769,1,250000,49498.33,666,217
42770,940,367,36,30,1,1,TRX009400042770,1,150000,42601.97,502,141
42771,441,591,15,9,1,1,TRX004410042771,1,25000,88424.67,,
42772,750,197,25,15,6,2,TRX007500042772,1,1000,,,633
42773,666,871,28,49,1,3,TRX006660042773,2,20000,,,392
42774,666,850,10,7,6,1,TRX006660042774,1,85000,65736.48,,
42775,1051,631,27,24,1,1,TRX010510042775,1,,,,392
42776,697,401,43,49,6,1,TRX006970042776,2,240000,32704.28,,370
42777,337,697,31,92,1,1,TRX003370042777,1,65000,8096.64,424,414
42778,226,909,39,60,3,1,TRX002260042778,1,20000,11246.08,950,255
42779,663,125,10,83,3,1,TRX006630042779,1,85000,83575.56,,
42780,681,488,50,73,1,1,TRX006810042780,1,200000,50117.32,610,397
42781,511,258,16,24,6,1,TRX005110042781,1,30000,14586.82,,
42782,1029,153,9,93,2,1,TRX010290042782,1,50000,86996.91,,
42783,1035,125,12,30,1,1,TRX010350042783,1,300000,8255.75,,
42784,627,80,27,36,3,1,TRX006270042784,2,10000,,,11
42785,153,393,49,57,2,2,TRX001530042785,1,120000,3925.08,315,396
42786,186,377,2,6,1,1,TRX001860042786,1,3500,18762.84,,
42787,994,872,44,71,4,1,TRX009940042787,"1,-",175000,13314.81,867,384
42788,1091,676,3,58,1,1,TRX010910042788,1,7000,67818.38,,
42789,878,351,46,56,4,3,TRX008780042789,1,2500,38383.22,,
42790,154,111,47,26,2,1,TRX001540042790,3,45000,96774.84,,
42791,141,278,1,3,2,1,TRX001410042791,1,2000,30605.07,,
42792,895,332,11,74,3,5,TRX008950042792,1,150000,"6295.8,-",,
42793,7,722,31,81,5,1,TRX000070042793,2,130000,41504.9,645,
42794,1006,879,31,46,4,1,TRX010060042794,2,130000,47022.93,49,231
42795,386,328,33,88,6,4,TRX003860042795,1,135000,43487.44,402,375
42796,605,558,17,62,3,4,TRX006050042796,1,60000,9391.98,,
42797,238,765,35,19,4,1,TRX002380042797,1,350000,1482.82,,28
42798,777,226,17,86,2,2,TRX007770042798,1,60000,50832.18,,
42799,906,585,10,23,3,1,TRX009060042799,1,85000,61355.02,,
42800,462,138,1,34,1,1,TRX004620042800,1,2000,34280.52,,
42801,941,125,31,21,2,1,TRX009410042801,2,130000,44149.54,397,269
42802,358,835,26,68,3,1,TRX003580042802,1,2405.71,,,217
42803,640,425,17,54,1,1,TRX006400042803,1,60000,,,
42804,127,744,4,79,6,1,TRX001270042804,1,9000,58579.73,,
42805,130,165,34,46,5,1,TRX001300042805,1,200000,37585.68,285,202
42806,892,13,34,15,3,1,TRX008920042806,3,600000,"30762.85,-",159,154
42807,241,600,27,17,3,1,TRX002410042807,5,25000,,,403
42808,375,266,40,91,1,4,TRX003750042808,3,30000,5665.64,964,139
42809,179,285,19,85,6,2,TRX001790042809,1,5000,,2037,
42810,98,54,9,44,6,1,TRX000980042810,1,50000,72660.46,,
42811,493,374,18,49,1,1,TRX004930042811,1,3000,,1265,
42812,199,351,40,40,1,5,TRX001990042812,2,20000,33763.94,121,185
42813,567,381,10,8,2,1,TRX005670042813,1,85000,34266.74,,
42814,435,496,46,22,5,4,TRX004350042814,3,7500,73345.85,,
42815,836,202,41,50,1,3,TRX008360042815,1,15000,28694.27,590,188
42816,820,709,33,3,2,1,TRX008200042816,1,135000,17268.41,907,112
42817,1059,71,19,18,2,1,TRX010590042817,1,5000,,806,
42818,89,966,26,10,3,2,TRX000890042818,2,3000,,,860
42819,786,783,47,6,3,1,TRX007860042819,1,15000,82435.15,,
42820,758,128,15,16,1,5,TRX007580042820,1,25000,1030.47,,
42821,1073,53,12,9,1,1,TRX010730042821,1,300000,42737.87,,
42822,944,851,1,40,1,1,TRX009440042822,2,4000,25597.93,,
42823,332,455,22,84,3,1,TRX003320042823,1,50000,,1310,
42824,836,92,8,73,4,4,TRX008360042824,3,45000,66907.47,,
42825,992,662,40,7,1,1,TRX009920042825,2,20000,21938.46,893,
42826,729,872,9,12,6,4,TRX007290042826,4,200000,68156.23,,
42827,643,823,30,15,1,1,TRX006430042827,2,70000,23526.0,839,226
42828,186,183,22,92,4,1,TRX001860042828,4,200000,,2828,
42829,532,587,50,81,3,1,TRX005320042829,1,200000,18962.34,519,
42830,47,336,13,45,5,5,TRX000470042830,1,500000,56939.2,,
42831,992,176,24,63,1,1,TRX009920042831,1,70000,,697,
42832,896,732,37,36,4,1,TRX008960042832,1,300000,41201.69,259,
42833,247,65,40,63,6,3,TRX002470042833,1,,18506.28,795,96
42834,321,535,19,6,3,1,TRX003210042834,1,5000,,913,
42835,652,778,36,30,3,1,TRX006520042835,2,300000,32073.4,687,322
42836,900,871,41,40,5,1,TRX009000042836,2,30000,15269.1,600,74
42837,35,244,34,98,3,1,TRX000350042837,1,200000,20264.74,34,246
42838,1082,697,30,56,6,1,TRX010820042838,2,70000,,952,94
42839,984,172,23,6,1,1,TRX009840042839,2,180000,,2876,
42840,536,100,1,45,6,1,TRX005360042840,1,2000,99239.0,,
42841,574,455,34,61,1,1,TRX005740042841,4,800000,29729.06,152,97
42842,450,233,7,54,1,1,TRX004500042842,1,50000,39978.73,,
42843,10,456,28,15,3,3,TRX000100042843,2,20000,,,862
42844,32,802,50,21,2,4,TRX000320042844,1,200000,48145.65,712,358
42845,364,827,27,71,1,1,TRX003640042845,1,5000,,,735
42846,487,998,11,14,2,1,TRX004870042846,1,150000,82639.03,,
42847,770,26,48,21,1,4,TRX007700042847,3,750000,35110.21,782,440
42848,844,548,1,43,1,4,TRX008440042848,1,373.5,10614.84,,
