id_fakta,id_waktu,id_pelanggan,id_produk,id_lokasi,id_channel,id_status,nomor_transaksi,jumlah_pembelian,total_harga,jumlah_data_mb,durasi_telpon_menit,jumlah_sms
47535,101,698,27,49,1,1,TRX001010047535,2,10000.0,0.0,0,82
47536,201,57,41,15,2,1,TRX002010047536,1,15000.0,1395.55,498,234
47537,814,764,5,16,1,1,TRX008140047537,2,40000.0,6443.04,0,0
47538,182,183,9,6,3,1,TRX001820047538,1,50000.0,87247.61,0,0
47539,704,186,15,54,3,1,TRX007040047539,1,25000.0,2318.16,0,0
47540,316,863,5,88,3,1,TRX003160047540,188,25418.27,46060.45,0,0
47542,152,809,10,15,2,3,TRX001520047542,1,85000.0,21404.36,0,0
47543,697,562,27,45,1,1,TRX006970047543,1,5000.0,0.0,0,780
47544,975,884,5,80,2,1,TRX009750047544,1,20000.0,10325.01,0,0
47545,864,657,39,64,5,1,TRX008640047545,3,60000.0,19648.01,492,473
47546,175,360,27,46,1,3,TRX001750047546,3,15000.0,0.0,0,349
47547,542,520,21,89,1,3,TRX005420047547,1,25000.0,0.0,1834,0
47548,326,440,16,63,1,2,TRX003260047548,1,30000.0,60378.85,0,0
47549,90,346,24,1,4,1,TRX000900047549,1,70000.0,0.0,374,0
47550,387,292,13,35,3,1,TRX003870047550,2,1000000.0,14207.31,0,0
47551,1052,849,22,95,4,1,TRX010520047551,1,13129.33,0.0,470,0
47552,308,327,39,16,2,1,TRX003080047552,1,20000.0,9824.17,242,262
47553,701,360,4,85,1,4,TRX007010047553,1,9000.0,95305.5,0,0
47554,955,449,24,70,1,3,TRX009550047554,1,70000.0,0.0,751,0
47555,366,343,11,64,1,1,TRX003660047555,1,150000.0,82001.66,0,0
47557,303,84,33,9,6,1,TRX003030047557,2,60701.72,6869.51,343,0
47558,1068,254,22,87,2,2,TRX010680047558,3,150000.0,0.0,1412,0
47559,796,628,36,36,1,1,TRX007960047559,1,150000.0,39046.1,252,235
47560,1052,858,2,48,1,1,TRX010520047560,1,3500.0,84606.57,0,0
47561,36,702,12,98,2,1,TRX000360047561,1,300000.0,21133.65,0,0
47562,595,183,2,29,6,2,TRX005950047562,1,3500.0,2360.33,0,0
47563,614,869,21,88,2,1,TRX006140047563,1,25000.0,0.0,1713,0
47564,607,336,39,89,2,1,TRX006070047564,1,20000.0,41855.83,449,379
47565,439,820,26,30,1,1,TRX004390047565,1,1500.0,0.0,0,33
47566,1068,380,10,30,5,1,TRX010680047566,1,85000.0,2785.36,0,0
47567,973,931,48,4,2,3,TRX009730047567,1,250000.0,1677.36,74,37
47568,148,948,35,49,3,2,TRX001480047568,1,350000.0,38147.84,374,276
47569,869,648,50,57,3,1,TRX008690047569,1,200000.0,29584.67,0,443
47570,521,703,47,86,3,1,TRX005210047570,2,30000.0,91994.14,0,0
47571,366,981,49,51,1,1,TRX003660047571,1,120000.0,16522.45,951,55
47572,819,788,21,13,1,1,TRX008190047572,1,25000.0,0.0,1910,0
47573,619,551,42,41,5,3,TRX006190047573,1,75000.0,8210.24,90,61
47575,77,795,34,78,5,1,TRX000770047575,1,200000.0,37979.6,5,208
47577,892,610,29,50,4,1,TRX008920047577,2,50000.0,0.0,0,20
47578,1009,63,15,12,1,2,TRX010090047578,5,125000.0,9178.91,0,0
47579,830,164,48,22,1,1,TRX008300047579,1,250000.0,16142.09,0,0
47580,974,576,36,87,6,1,TRX009740047580,2,300000.0,25659.13,757,52
47581,140,906,43,63,2,1,TRX001400047581,1,120000.0,15895.68,671,229
47582,106,369,35,14,4,1,TRX001060047582,3,1050000.0,12194.3,575,432
47583,745,405,49,87,2,1,TRX007450047583,1,120000.0,11744.08,8512,499
47584,104,519,9,15,2,1,TRX001040047584,1,50000.0,4684.75,0,0
47585,668,790,3,58,3,1,TRX006680047585,4,28000.0,88702.75,0,0
47586,531,266,48,90,3,1,TRX005310047586,1,250000.0,0.0,378,5
47587,653,685,23,12,1,3,TRX006530047587,1,76502.68,0.0,2327,0
47589,647,794,35,91,3,1,TRX006470047589,1,350000.0,17975.89,628,247
47590,901,672,20,62,5,3,TRX009010047590,2,30000.0,0.0,464,0
47591,478,306,2,5,2,1,TRX004780047591,5,17500.0,28147.58,0,0
47592,244,65,23,62,1,2,TRX002440047592,3,270000.0,0.0,170,0
47593,377,834,7,81,2,1,TRX003770047593,1,50000.0,75790.84,0,0
47594,665,329,37,35,2,4,TRX006650047594,3,900000.0,34261.41,579,102
47595,921,986,12,41,2,1,TRX009210047595,93,300000.0,3204.48,0,0
47596,935,107,49,17,1,1,TRX009350047596,1,120000.0,0.0,945,0
47597,221,786,32,57,5,1,TRX002210047597,5,475000.0,45409.14,35,167
47598,769,226,48,40,4,1,TRX007690047598,3,750000.0,2358.28,836,36
47599,675,493,44,31,6,1,TRX006750047599,1,175000.0,15114.03,585,329
47600,961,806,9,83,6,5,TRX009610047600,1,50000.0,50361.05,0,0
47601,333,207,36,10,2,5,TRX003330047601,3,450000.0,41450.65,275,411
47602,498,437,22,83,1,1,TRX004980047602,1,50000.0,0.0,1628,0
47603,125,211,49,54,2,3,TRX001250047603,1,120000.0,38917.11,882,164
47604,1063,510,47,21,2,1,TRX010630047604,1,15000.0,96354.97,0,0
47605,909,379,27,64,3,1,TRX009090047605,2,10000.0,0.0,0,529
47606,317,589,19,53,5,3,TRX003170047606,1,5000.0,0.0,271,0
47608,706,279,50,5,2,1,TRX007060047608,1,200000.0,40818.5,567,28
47609,1082,633,17,35,1,1,TRX010820047609,1,60000.0,53693.53,0,0
47610,250,801,5,29,3,1,TRX002500047610,1,20000.0,14879.57,0,0
47611,1005,812,2,44,1,1,TRX010050047611,2,7000.0,69119.28,0,0
47612,675,221,22,75,1,1,TRX006750047612,1,50000.0,0.0,58,0
47613,852,306,18,80,6,4,TRX008520047613,1,3000.0,0.0,241,0
47614,616,209,25,35,5,3,TRX006160047614,0,1000.0,0.0,0,874
47615,621,858,35,84,1,1,TRX006210047615,3,1050000.0,15807.59,247,63
47616,954,484,26,78,6,1,TRX009540047616,1,1500.0,0.0,0,414
47617,393,690,39,55,3,1,TRX003930047617,1,20000.0,48735.57,595,305
47618,897,276,16,20,5,5,TRX008970047618,3,90000.0,63135.23,0,0
47619,254,991,47,57,1,1,TRX002540047619,1,15000.0,78293.79,0,0
47620,293,268,31,24,1,2,TRX002930047620,1,65000.0,46210.19,203,219
47621,6,486,9,68,2,1,TRX000060047621,1,50000.0,46878.54,0,0
47622,371,498,42,83,1,1,TRX003710047622,1,75000.0,28371.0,369,0
47623,385,816,28,71,4,1,TRX003850047623,1,10000.0,0.0,0,256
47624,439,181,29,40,1,1,TRX004390047624,1,25000.0,0.0,0,790
47625,689,950,17,88,6,2,TRX006890047625,2,120000.0,83757.47,0,0
47628,794,236,42,47,1,1,TRX007940047628,1,75000.0,33527.81,754,378
47629,354,487,30,16,5,2,TRX003540047629,1,35000.0,3212.17,317,42
47630,360,293,35,47,1,1,TRX003600047630,1,350000.0,39537.07,947,273
47631,51,955,15,6,6,1,TRX000510047631,1,25000.0,61445.07,0,0
47632,6,141,2,50,5,1,TRX000060047632,1,3500.0,14889.32,0,0
47633,457,381,47,27,2,1,TRX004570047633,1,15000.0,57367.8,0,0
47634,940,780,4,81,1,1,TRX009400047634,5,78491.62,70596.86,0,0
47635,16,878,30,12,1,1,TRX000160047635,2,70000.0,46933.03,334,75
47636,488,489,4,89,4,3,TRX004880047636,1,9000.0,27086.4,0,0
47637,686,261,9,46,1,1,TRX006860047637,1,50000.0,25464.92,0,0
47638,802,821,30,31,5,1,TRX008020047638,1,35000.0,28137.33,591,141
47639,121,44,8,4,3,3,TRX001210047639,1,15000.0,2870.19,0,0
47640,554,186,11,80,6,1,TRX005540047640,1,150000.0,67340.43,0,0
47641,136,759,37,69,2,1,TRX001360047641,1,300000.0,31793.19,796,196
47642,740,124,43,49,1,5,TRX007400047642,1,120000.0,32809.19,389,270
47643,422,199,14,23,3,1,TRX004220047643,2,10000.0,46353.71,0,0
47644,1017,536,31,71,2,1,TRX010170047644,1,65000.0,2066.51,973,225
47646,876,355,48,44,1,5,TRX008760047646,1,250000.0,11880.15,238,394
47648,172,341,30,75,1,1,TRX001720047648,1,35000.0,12769.94,165,73
47649,599,506,2,53,4,1,TRX005990047649,2,7000.0,95053.37,0,0
47650,643,194,12,7,2,5,TRX006430047650,2,600000.0,95146.73,0,0
47651,413,666,16,33,5,1,TRX004130047651,1,30000.0,49091.02,0,0
47652,969,817,28,51,3,1,TRX009690047652,1,22111.2,0.0,0,383
47653,862,814,15,94,3,4,TRX008620047653,1,25000.0,35403.64,0,0
47654,872,569,44,41,2,1,TRX008720047654,1,175000.0,11265.7,312,307
47655,535,3,9,59,1,5,TRX005350047655,1,50000.0,0.0,0,0
47656,331,757,26,71,3,1,TRX003310047656,1,1500.0,0.0,0,571
47657,194,885,42,80,6,1,TRX001940047657,1,75000.0,22357.05,86,199
47659,89,976,19,19,1,1,TRX000890047659,1,5000.0,0.0,1155,0
47660,571,925,9,48,1,1,TRX005710047660,1,50000.0,90992.94,0,0
47661,70,555,16,40,4,1,TRX000700047661,1,30000.0,66235.18,0,0
47662,386,237,25,14,2,4,TRX003860047662,2,2000.0,0.0,0,398
47663,748,292,25,5,2,1,TRX007480047663,1,1000.0,0.0,0,50
47664,968,613,13,35,1,1,TRX009680047664,1,500000.0,66218.15,0,0
47665,760,202,29,26,3,1,TRX007600047665,1,25000.0,0.0,0,516
47666,588,708,6,70,2,2,TRX005880047666,1,30000.0,30272.5,0,0
47667,17,211,26,74,1,1,TRX000170047667,1,1500.0,0.0,0,268
47668,531,404,45,68,6,2,TRX005310047668,2,2000.0,26669.81,0,0
47669,1046,20,10,7,1,3,TRX010460047669,1,85000.0,8827.61,0,0
47670,625,902,36,71,5,5,TRX006250047670,3,450000.0,3235.86,338,47
47671,167,938,46,11,6,5,TRX001670047671,1,2500.0,95769.84,0,0
47672,1048,320,10,15,1,1,TRX010480047672,1,85000.0,89248.84,0,0
47673,303,566,23,60,1,1,TRX003030047673,1,90000.0,0.0,1090,0
47674,206,442,50,79,2,1,TRX002060047674,5,1000000.0,39195.67,0,360
47675,939,255,29,26,1,1,TRX009390047675,2,50000.0,0.0,0,964
47677,997,845,32,12,1,3,TRX009970047677,1,95000.0,33479.57,942,275
47678,635,303,23,8,3,1,TRX006350047678,1,146296.9,0.0,1646,0
47679,285,183,30,40,1,1,TRX002850047679,0,35000.0,38235.9,372,60
47680,964,293,10,28,2,2,TRX009640047680,1,85000.0,96612.3,0,0
47681,362,994,34,48,1,3,TRX003620047681,4,800000.0,39528.05,624,73
47682,445,353,27,32,5,1,TRX004450047682,1,5000.0,0.0,0,546
47683,649,164,44,30,1,2,TRX006490047683,1,175000.0,17940.57,0,485
47684,87,583,19,61,2,1,TRX000870047684,3,15000.0,0.0,2503,0
47685,215,198,32,35,2,5,TRX002150047685,1,95000.0,24359.99,560,350
47686,392,15,44,15,1,1,TRX003920047686,1,175000.0,9980.83,686,410
47687,209,760,10,80,3,3,TRX002090047687,2,170000.0,9579.93,0,0
47688,917,419,8,77,6,1,TRX009170047688,2,30000.0,26522.76,0,0
47689,120,24,21,14,2,4,TRX001200047689,1,25000.0,0.0,982,0
47690,599,743,37,48,5,4,TRX005990047690,2,600000.0,10320.35,586,238
47691,347,465,5,43,2,3,TRX003470047691,1,20000.0,30370.42,0,0
47692,220,895,49,91,5,1,TRX002200047692,2,240000.0,43104.57,775,132
47693,686,142,18,24,2,1,TRX006860047693,1,3000.0,0.0,807,0
47695,700,821,7,69,1,1,TRX007000047695,1,50000.0,36130.87,0,0
47696,555,426,50,14,2,1,TRX005550047696,1,200000.0,23481.37,862,116
47697,153,800,47,22,1,1,TRX001530047697,2,30000.0,4341.31,0,0
47698,694,174,19,93,2,1,TRX006940047698,1,5000.0,0.0,1022,0
47700,577,396,40,80,1,4,TRX005770047700,1,10000.0,5624.13,779,347
47701,872,888,8,59,1,1,TRX008720047701,1,15000.0,91955.84,0,0
47703,699,417,40,2,5,3,TRX006990047703,1,10000.0,25020.13,259,392
47704,1034,454,46,66,1,3,TRX010340047704,2,5000.0,57611.8,0,0
47706,760,25,49,69,1,1,TRX007600047706,1,120000.0,9626.65,356,333
47707,680,463,23,65,4,1,TRX006800047707,1,0.0,0.0,2753,0
47708,308,721,1,91,4,4,TRX003080047708,1,2000.0,76144.82,0,0
47709,802,523,16,63,3,1,TRX008020047709,1,30000.0,8821.23,0,0
47710,240,805,38,14,1,1,TRX002400047710,2,100000.0,39988.35,806,266
47711,684,147,13,58,1,5,TRX006840047711,1,500000.0,31298.71,0,0
47712,903,374,1,47,5,1,TRX009030047712,1,2000.0,91033.34,0,0
47713,600,601,16,59,1,3,TRX006000047713,1,30000.0,44666.09,0,0
47714,62,955,48,28,1,1,TRX000620047714,1,250000.0,18461.39,410,39
47715,1014,856,27,71,1,1,TRX010140047715,1,5000.0,0.0,0,83
47716,622,550,36,22,1,4,TRX006220047716,2,300000.0,23592.83,155,2
47717,328,193,4,13,6,1,TRX003280047717,2,18000.0,11788.24,0,0
47718,1007,313,40,24,2,3,TRX010070047718,4,40000.0,10787.3,269,0
47719,558,922,44,96,5,1,TRX005580047719,1,175000.0,26646.06,0,468
47720,253,395,38,82,3,1,TRX002530047720,1,50000.0,38362.68,923,483
47721,313,517,44,80,3,1,TRX003130047721,1,175000.0,27379.86,856,281
47722,1074,387,25,64,2,2,TRX010740047722,1,1000.0,0.0,0,422
47723,487,324,5,78,3,1,TRX004870047723,4,80000.0,28903.82,0,0
47724,52,897,13,53,4,1,TRX000520047724,1,500000.0,78744.46,0,0
47725,228,449,10,70,1,2,TRX002280047725,4,340000.0,25089.33,0,0
47726,489,181,48,55,1,1,TRX004890047726,2,500000.0,12877.65,153,349
47727,812,377,27,90,3,3,TRX008120047727,4,20000.0,0.0,0,630
47728,204,658,26,25,2,4,TRX002040047728,3,4500.0,0.0,0,709
47729,1068,140,9,40,6,2,TRX010680047729,1,50000.0,62164.83,0,0
47731,111,40,49,92,1,3,TRX001110047731,3,360000.0,39047.31,275,170
47732,897,468,40,46,4,4,TRX008970047732,1,2003.2,6823.0,554,90
47733,1006,770,5,40,1,1,TRX010060047733,1,20000.0,42065.08,0,0
47736,610,334,36,28,2,2,TRX006100047736,1,150000.0,36924.46,797,284
47737,152,991,26,39,3,3,TRX001520047737,1,1500.0,0.0,0,94
47738,628,943,26,16,3,5,TRX006280047738,1,1500.0,0.0,0,819
47739,112,270,4,60,4,1,TRX001120047739,3,27000.0,42492.16,0,0
47740,117,161,9,62,5,1,TRX001170047740,1,50000.0,61840.26,0,0
47741,349,427,32,77,5,1,TRX003490047741,1,95000.0,35334.39,216,0
47742,555,78,11,20,4,1,TRX005550047742,2,300000.0,60631.39,0,0
47744,352,527,16,26,5,1,TRX003520047744,1,30000.0,9233.83,0,0
47745,545,756,12,44,1,3,TRX005450047745,1,300000.0,56577.56,0,0
47746,330,624,38,66,6,2,TRX003300047746,1,50000.0,17995.76,738,184
47747,815,865,2,32,1,1,TRX008150047747,53,3500.0,82516.73,0,0
47748,102,93,41,44,4,1,TRX001020047748,1,15000.0,32120.13,868,155
47749,812,81,17,43,2,1,TRX008120047749,1,60000.0,10126.66,0,0
47750,388,218,20,14,6,1,TRX003880047750,1,15000.0,0.0,2844,0
47751,957,955,22,65,1,4,TRX009570047751,1,50000.0,0.0,1665,0
47752,297,294,9,80,3,1,TRX002970047752,1,50000.0,814.09,0,0
47753,935,835,45,88,5,1,TRX009350047753,1,1000.0,26545.56,0,0
47754,83,830,35,71,2,1,TRX000830047754,1,350000.0,41886.81,486,124
47755,305,915,20,8,2,3,TRX003050047755,1,15000.0,0.0,1999,0
47756,620,578,18,38,6,2,TRX006200047756,2,6000.0,0.0,1613,0
47757,404,415,2,92,6,2,TRX004040047757,2,7000.0,69096.34,0,0
47758,561,700,33,16,1,1,TRX005610047758,2,270000.0,43537.24,885,224
47759,179,531,33,33,5,2,TRX001790047759,1,135000.0,12294.2,117,351
47760,998,167,45,36,1,4,TRX009980047760,1,1408.71,17267.04,0,0
47761,608,313,38,51,3,5,TRX006080047761,4,200000.0,16667.6,531,106
47762,289,196,32,97,4,1,TRX002890047762,1,95000.0,7837.74,943,4
47763,1086,96,33,68,1,4,TRX010860047763,1,135000.0,18047.23,0,75
47764,132,148,38,18,5,1,TRX001320047764,1,50000.0,36428.79,150,243
47765,317,181,6,79,3,2,TRX003170047765,1,30000.0,6381.0,0,0
47766,377,98,15,80,1,3,TRX003770047766,1,25000.0,557.99,0,0
47767,970,877,47,17,2,1,TRX009700047767,1,15000.0,64398.27,0,0
47768,246,216,50,68,1,3,TRX002460047768,1,200000.0,26487.14,428,35
47769,678,807,3,32,2,1,TRX006780047769,1,7000.0,80058.94,0,0
47770,155,821,15,31,1,1,TRX001550047770,3,75000.0,78758.69,0,0
47771,781,489,9,31,2,2,TRX007810047771,1,50000.0,8039.77,0,0
47772,470,48,49,87,1,1,TRX004700047772,1,120000.0,3029.07,246,257
47773,707,660,22,95,6,4,TRX007070047773,1,50000.0,0.0,1243,0
47774,796,245,7,51,3,1,TRX007960047774,1,50000.0,84096.08,0,0
47775,302,828,41,49,1,1,TRX003020047775,1,15000.0,20743.25,219,371
47776,967,901,37,46,3,1,TRX009670047776,1,300000.0,1150.58,576,361
47777,327,715,11,11,1,1,TRX003270047777,1,150000.0,44300.1,0,0
47778,586,77,29,70,2,1,TRX005860047778,1,25000.0,0.0,0,391
47779,1074,880,44,94,2,1,TRX010740047779,1,175000.0,35763.7,330,130
47780,786,839,48,3,1,3,TRX007860047780,4,1000000.0,50729.37,571,137
47781,738,788,13,4,3,5,TRX007380047781,1,500000.0,98585.05,0,0
47782,246,188,23,21,6,1,TRX002460047782,1,90000.0,0.0,229,0
47783,344,443,45,49,1,2,TRX003440047783,1,1000.0,94589.95,0,0
47784,544,608,11,28,3,5,TRX005440047784,1,150000.0,28070.26,0,0
47785,664,379,33,17,5,1,TRX006640047785,128,135000.0,15682.44,332,52
47786,430,294,28,37,1,3,TRX004300047786,0,10000.0,0.0,0,652
47787,848,168,9,86,1,3,TRX008480047787,1,50000.0,49499.94,0,0
47788,318,887,33,20,6,1,TRX003180047788,1,135000.0,530.45,67,263
47789,514,268,7,18,2,1,TRX005140047789,2,100000.0,43041.28,0,0
47790,864,478,47,64,2,1,TRX008640047790,2,30000.0,95572.9,0,0
47791,898,276,40,95,1,1,TRX008980047791,1,10000.0,0.0,237,373
47792,853,602,32,52,2,4,TRX008530047792,1,95000.0,5307.31,816,424
47793,310,756,44,24,3,4,TRX003100047793,1,175000.0,4115.79,580,458
47794,50,962,1,46,3,1,TRX000500047794,1,64.88,31806.11,0,0
47795,947,438,3,72,2,3,TRX009470047795,1,7000.0,80711.95,0,0
47796,749,347,2,59,2,1,TRX007490047796,1,3500.0,18047.67,0,0
47797,766,16,30,58,3,1,TRX007660047797,0,35000.0,13824.9,572,364
47798,900,120,6,76,5,1,TRX009000047798,1,30000.0,75217.72,0,0
47799,822,713,36,42,2,1,TRX008220047799,1,150000.0,37924.79,571,215
47800,553,510,25,19,3,4,TRX005530047800,1,1000.0,0.0,0,794
47801,349,322,15,69,2,2,TRX003490047801,3,75000.0,70901.94,0,0
47802,1043,823,28,33,2,4,TRX010430047802,1,10000.0,0.0,0,0
47803,1027,976,25,17,1,1,TRX010270047803,1,1000.0,0.0,0,68
47804,1082,76,50,61,2,1,TRX010820047804,2,400000.0,27331.04,113,225
47806,392,492,39,6,3,2,TRX003920047806,1,20000.0,30648.07,980,412
47807,146,105,43,20,2,2,TRX001460047807,1,120000.0,36950.13,204,118
47808,361,758,33,98,6,3,TRX003610047808,1,135000.0,39908.58,925,310
47809,411,249,9,71,2,2,TRX004110047809,4,200000.0,12239.49,0,0
47811,1079,263,27,69,1,1,TRX010790047811,3,15000.0,0.0,0,992
47812,309,795,10,49,4,2,TRX003090047812,4,340000.0,40773.34,0,0
47813,714,523,49,72,2,1,TRX007140047813,1,120000.0,48542.5,200,143
47814,135,703,10,92,2,1,TRX001350047814,3,255000.0,54392.85,0,0
47815,93,338,1,55,2,4,TRX000930047815,1,2000.0,39827.3,0,0
47816,221,599,22,31,3,1,TRX002210047816,0,50000.0,0.0,2132,0
47817,276,563,23,82,5,2,TRX002760047817,1,90000.0,0.0,2983,0
47818,301,187,33,10,2,4,TRX003010047818,1,135000.0,32418.74,297,339
47819,498,426,1,68,2,1,TRX004980047819,1,2000.0,33394.87,0,0
47820,698,691,38,7,2,2,TRX006980047820,1,50000.0,45756.41,709,381
47821,455,939,6,23,6,1,TRX004550047821,1,30000.0,92615.44,0,0
47822,405,297,44,82,5,1,TRX004050047822,1,175000.0,7006.73,0,0
47823,568,568,6,38,2,1,TRX005680047823,1,30000.0,102329.97,0,0
47824,220,142,12,72,2,5,TRX002200047824,1,300000.0,19756.55,0,0
47825,39,621,19,46,5,1,TRX000390047825,1,5000.0,0.0,2318,0
47828,30,15,12,65,1,1,TRX000300047828,2,600000.0,43598.59,0,0
47829,88,692,12,26,4,1,TRX000880047829,1,300000.0,40667.81,0,0
47830,343,936,39,16,2,1,TRX003430047830,1,20000.0,30666.74,826,476
47831,347,535,31,27,2,1,TRX003470047831,2,130000.0,3263.47,521,280
47832,557,465,25,25,3,1,TRX005570047832,2,2000.0,0.0,0,0
47833,286,136,10,4,1,1,TRX002860047833,2,170000.0,26537.0,0,0
47834,156,979,5,98,1,5,TRX001560047834,1,20000.0,9095.3,0,0
47835,16,117,8,66,3,1,TRX000160047835,1,15000.0,63213.27,0,0
47836,1034,413,45,49,1,1,TRX010340047836,2,2000.0,64559.16,0,0
47837,476,740,40,33,3,1,TRX004760047837,4,40000.0,19339.65,632,0
47838,646,486,37,85,2,1,TRX006460047838,1,300000.0,14509.68,0,151
47839,653,362,14,65,1,1,TRX006530047839,3,15000.0,52315.07,0,0
47840,21,504,20,13,3,1,TRX000210047840,1,15000.0,0.0,2008,0
47841,1049,382,19,2,6,1,TRX010490047841,1,5000.0,0.0,2824,0
47842,725,463,7,79,5,1,TRX007250047842,1,50000.0,63999.39,0,0
47843,1020,82,41,46,1,1,TRX010200047843,4,60000.0,0.0,820,447
47844,546,870,5,68,2,2,TRX005460047844,2,40000.0,91526.46,0,0
47845,684,697,9,15,2,1,TRX006840047845,1,50000.0,28702.98,0,0
47846,570,493,48,19,1,3,TRX005700047846,1,250000.0,24364.57,737,51
47847,1071,74,2,93,6,2,TRX010710047847,1,3500.0,41591.58,0,0
47848,760,173,29,23,3,5,TRX007600047848,1,25000.0,0.0,0,568
47849,475,873,30,94,1,1,TRX004750047849,1,35000.0,22472.52,684,265
47850,551,105,36,70,2,4,TRX005510047850,1,150000.0,2847.14,645,151
47851,546,760,43,62,5,1,TRX005460047851,1,120000.0,46167.81,490,306
47852,1068,797,21,43,4,1,TRX010680047852,1,25000.0,0.0,2589,0
47853,465,211,31,57,1,1,TRX004650047853,1,65000.0,4358.0,677,186
47854,776,277,22,27,3,4,TRX007760047854,2,100000.0,0.0,1214,0
47855,756,935,5,23,3,1,TRX007560047855,1,20000.0,79994.8,0,0
47856,233,454,8,29,1,3,TRX002330047856,1,15000.0,34890.28,0,0
47857,781,802,33,68,3,3,TRX007810047857,1,135000.0,0.0,314,464
47858,432,914,19,48,5,1,TRX004320047858,1,5000.0,0.0,916,0
47859,213,983,11,67,3,4,TRX002130047859,2,300000.0,95930.76,0,0
47860,587,178,32,70,6,1,TRX005870047860,1,95000.0,39793.88,124,465
47861,285,272,13,10,6,1,TRX002850047861,1,500000.0,90713.66,0,0
47862,521,24,7,80,5,1,TRX005210047862,4,319253.75,2026.68,0,0
47863,595,395,40,15,2,1,TRX005950047863,3,30000.0,40373.37,660,335
47864,405,717,42,41,2,4,TRX004050047864,2,150000.0,32704.69,954,38
47865,808,713,22,67,1,3,TRX008080047865,1,50000.0,0.0,2251,0
47866,72,77,31,91,3,1,TRX000720047866,2,130000.0,10400.67,199,471
47867,501,429,20,17,4,1,TRX005010047867,1,15000.0,0.0,1985,0
47868,727,785,28,59,2,2,TRX007270047868,1,10000.0,0.0,0,766
47869,992,181,39,13,3,2,TRX009920047869,1,20000.0,0.0,980,182
47870,247,413,22,34,1,1,TRX002470047870,1,50000.0,0.0,728,0
47871,264,17,36,39,1,1,TRX002640047871,3,450000.0,7940.28,591,375
47872,667,706,22,78,1,1,TRX006670047872,1,50000.0,0.0,1834,0
47873,427,902,33,74,6,1,TRX004270047873,1,135000.0,32558.39,802,490
47874,1017,989,43,96,6,1,TRX010170047874,1,120000.0,50767.27,971,444
47875,806,921,43,75,1,5,TRX008060047875,1,0.0,41090.71,120,374
47876,599,460,38,48,1,1,TRX005990047876,1,50000.0,1826.9,214,368
47877,1060,331,31,25,2,4,TRX010600047877,1,65000.0,13019.36,631,144
47878,1070,682,42,17,2,1,TRX010700047878,1,75000.0,23599.19,454,49
47879,747,15,24,5,2,1,TRX007470047879,2,140000.0,0.0,203,0
47880,308,79,26,8,2,1,TRX003080047880,1,1500.0,0.0,0,840
47881,55,129,45,41,2,1,TRX000550047881,1,1000.0,73343.1,0,0
47882,753,578,17,23,1,1,TRX007530047882,1,60000.0,14153.0,0,0
47883,871,561,1,44,1,4,TRX008710047883,1,2000.0,58607.44,0,0
47884,833,9,16,56,4,5,TRX008330047884,1,30000.0,35714.48,0,0
47885,703,20,6,52,3,2,TRX007030047885,4,120000.0,19075.32,0,0
47886,185,180,16,3,4,2,TRX001850047886,1,30000.0,49441.01,0,0
47887,57,61,7,47,6,1,TRX000570047887,1,50000.0,89410.66,0,0
47888,561,959,4,64,1,5,TRX005610047888,1,9000.0,18199.51,0,0
47889,686,404,29,77,3,1,TRX006860047889,3,75000.0,0.0,0,348
47890,774,831,38,29,3,5,TRX007740047890,2,100000.0,33102.69,140,486
47891,780,341,45,33,1,3,TRX007800047891,1,1000.0,29743.1,0,0
47892,782,295,13,41,3,1,TRX007820047892,1,500000.0,44215.97,0,0
47893,1096,877,4,6,1,5,TRX010960047893,2,18000.0,72737.02,0,0
47894,767,526,33,49,2,4,TRX007670047894,3,405000.0,46333.37,224,79
47895,1092,579,43,93,3,1,TRX010920047895,1,120000.0,44067.13,188,107
47896,387,28,12,27,1,1,TRX003870047896,1,300000.0,97052.83,0,0
47897,728,825,41,22,6,1,TRX007280047897,2,30000.0,7523.14,679,206
47898,9,743,36,31,1,1,TRX000090047898,1,150000.0,584093.44,63,467
47899,381,673,48,77,1,2,TRX003810047899,1,250000.0,29920.8,862,418
47900,626,103,2,93,1,1,TRX006260047900,1,3500.0,74299.84,0,0
47901,233,778,17,53,5,1,TRX002330047901,1,60000.0,82764.01,0,0
47902,1029,796,41,85,5,1,TRX010290047902,3,45000.0,7757.13,438,346
47903,35,291,48,69,5,2,TRX000350047903,1,250000.0,39537.28,150,370
47905,44,440,12,14,3,1,TRX000440047905,1,300000.0,26564.96,0,0
47906,466,758,40,45,2,2,TRX004660047906,1,10000.0,46019.12,562,207
47907,543,466,50,12,2,1,TRX005430047907,1,200000.0,30478.16,800,492
47908,568,728,45,17,3,1,TRX005680047908,2,2000.0,79113.41,0,0
47909,96,144,16,69,1,3,TRX000960047909,1,30000.0,69447.95,0,0
47910,400,930,1,8,2,1,TRX004000047910,1,2000.0,51458.82,0,0
47911,518,924,39,9,5,1,TRX005180047911,1,20000.0,26013.23,675,248
47912,352,442,2,41,6,1,TRX003520047912,1,3500.0,94604.96,0,0
47913,147,710,31,23,2,5,TRX001470047913,2,130000.0,16981.97,400,97
47914,870,203,14,15,3,5,TRX008700047914,0,5000.0,27370.85,0,0
47915,174,813,13,90,3,2,TRX001740047915,4,2000000.0,43029.64,0,0
47916,500,96,17,14,3,2,TRX005000047916,1,60000.0,90407.57,0,0
